Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFN","Fertilizers by Nutrient","351","China","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2004","2004","tonnes","26432181.33","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","351","China","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2005","2005","tonnes","26823410.33","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","351","China","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2006","2006","tonnes","27431439.86","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","351","China","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2007","2007","tonnes","28166179.23","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","351","China","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2008","2008","tonnes","28560057.04","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","351","China","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2009","2009","tonnes","29130145.33","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","351","China","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2010","2010","tonnes","29702871.15","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","351","China","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2011","2011","tonnes","30295680.04","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","351","China","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2012","2012","tonnes","30798909.18","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","351","China","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2013","2013","tonnes","30961884.33","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","351","China","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2014","2014","tonnes","31139463.56","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","351","China","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2015","2015","tonnes","30948356.41","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","351","China","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2016","2016","tonnes","30542667.78","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","351","China","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","29691151.07","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","351","China","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","28285181.23","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","351","China","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","26872809.95","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1961","1961","tonnes","249800","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1962","1962","tonnes","333000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1963","1963","tonnes","376800","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1964","1964","tonnes","555200","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1965","1965","tonnes","574800","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1966","1966","tonnes","737800","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1967","1967","tonnes","1034600","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1968","1968","tonnes","1208600","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1969","1969","tonnes","1356000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1970","1970","tonnes","1479000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1971","1971","tonnes","1798000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1972","1972","tonnes","1839000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1973","1973","tonnes","1829000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1974","1974","tonnes","1765700","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1975","1975","tonnes","2748600","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1976","1976","tonnes","2456900","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1977","1977","tonnes","2913000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1978","1978","tonnes","3419500","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1979","1979","tonnes","3498100","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1980","1980","tonnes","3678100","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1981","1981","tonnes","4068700","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1982","1982","tonnes","4042900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1983","1983","tonnes","4637300","X","International reliable sources"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1984","1984","tonnes","5333300","X","International reliable sources"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1985","1985","tonnes","5750000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1986","1986","tonnes","6528700","X","International reliable sources"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1987","1987","tonnes","5702900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1988","1988","tonnes","7157500","X","International reliable sources"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1989","1989","tonnes","7150900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1990","1990","tonnes","7565500","X","International reliable sources"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1991","1991","tonnes","8046272","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1992","1992","tonnes","8426735","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1993","1993","tonnes","8778871","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1994","1994","tonnes","9507169","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1995","1995","tonnes","9822852","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1996","1996","tonnes","10315919","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1997","1997","tonnes","10901899","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1998","1998","tonnes","11353755","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1999","1999","tonnes","11586250","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2000","2000","tonnes","10920200","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2001","2001","tonnes","11310175","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2002","2002","tonnes","10469210","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2003","2003","tonnes","11077861","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2004","2004","tonnes","11712729","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2005","2005","tonnes","12723910","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2006","2006","tonnes","13760868","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2007","2007","tonnes","14417665","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2008","2008","tonnes","14863815","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2009","2009","tonnes","15558372","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2010","2010","tonnes","16450653","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2011","2011","tonnes","17367540","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2012","2012","tonnes","16820900","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2013","2013","tonnes","16750100","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2014","2014","tonnes","16949600","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2015","2015","tonnes","17372300","P","Provisional official data"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2016","2016","tonnes","16735400","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","16958000","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","17628200","W","Data reported on country official publications or web sites (Official) or trade country files"
"RFN","Fertilizers by Nutrient","100","India","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","18863900","P","Provisional official data"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1961","1961","tonnes","84752","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1962","1962","tonnes","98558","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1963","1963","tonnes","96000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1964","1964","tonnes","78737","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1965","1965","tonnes","83872","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1966","1966","tonnes","109904","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1967","1967","tonnes","105200","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1968","1968","tonnes","198200","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1969","1969","tonnes","105500","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1970","1970","tonnes","201742","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1971","1971","tonnes","196316","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1972","1972","tonnes","347404","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1973","1973","tonnes","350000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1974","1974","tonnes","345000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1975","1975","tonnes","341900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1976","1976","tonnes","351200","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1977","1977","tonnes","465200","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1978","1978","tonnes","548998","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1979","1979","tonnes","620419","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1980","1980","tonnes","850931","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1981","1981","tonnes","997054","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1982","1982","tonnes","1082400","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1983","1983","tonnes","1049155","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1984","1984","tonnes","1285800","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1985","1985","tonnes","1298900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1986","1986","tonnes","1366200","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1987","1987","tonnes","1467400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1988","1988","tonnes","1585400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1989","1989","tonnes","1469100","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1990","1990","tonnes","1609900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1991","1991","tonnes","1551700","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1992","1992","tonnes","1697000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1993","1993","tonnes","1557900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1994","1994","tonnes","1649000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1995","1995","tonnes","1844000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1996","1996","tonnes","2084000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1997","1997","tonnes","1706600","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1998","1998","tonnes","2120900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1999","1999","tonnes","1925500","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2000","2000","tonnes","1964400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2001","2001","tonnes","1953480","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2002","2002","tonnes","1974661","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2003","2003","tonnes","2119780","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2004","2004","tonnes","2309142","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2005","2005","tonnes","2411944","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2006","2006","tonnes","2435520","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2007","2007","tonnes","2503269","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2008","2008","tonnes","2700006","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2009","2009","tonnes","2935774","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2010","2010","tonnes","2784573","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2011","2011","tonnes","2933822","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2012","2012","tonnes","2947039.61","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2013","2013","tonnes","2791106.42","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2014","2014","tonnes","2909405.65","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2015","2015","tonnes","2818598.24","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2016","2016","tonnes","2964027.98","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","2951991.41","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","3237087.26","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2019","2019","tonnes","2928279.43","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1961","1961","tonnes","4500","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1962","1962","tonnes","5000","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1963","1963","tonnes","5000","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1964","1964","tonnes","6000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1965","1965","tonnes","5100","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1966","1966","tonnes","5951","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1967","1967","tonnes","14223","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1968","1968","tonnes","11395","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1969","1969","tonnes","25965","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1970","1970","tonnes","14916","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1971","1971","tonnes","27214","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1972","1972","tonnes","31795","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1973","1973","tonnes","36471","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
