Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1990","1990","tonnes","580900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1991","1991","tonnes","577700","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1992","1992","tonnes","593000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1993","1993","tonnes","539700","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1994","1994","tonnes","518000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1995","1995","tonnes","385200","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1996","1996","tonnes","331900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1997","1997","tonnes","280000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1998","1998","tonnes","361800","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1999","1999","tonnes","324000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2000","2000","tonnes","263100","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2001","2001","tonnes","284828","X","International reliable sources"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2002","2002","tonnes","254669","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2003","2003","tonnes","526620","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2004","2004","tonnes","318134","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2005","2005","tonnes","327794","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2006","2006","tonnes","354076","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2007","2007","tonnes","358040","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2008","2008","tonnes","358040","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2009","2009","tonnes","507286","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2010","2010","tonnes","499220","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2011","2011","tonnes","579015","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2012","2012","tonnes","766770.59","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2013","2013","tonnes","748611.88","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2014","2014","tonnes","768004.64","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2015","2015","tonnes","787272.69","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2016","2016","tonnes","838157.04","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","785221.8","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","816679.34","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","101","Indonesia","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","840015.16","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1961","1961","tonnes","1000","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1962","1962","tonnes","1000","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1963","1963","tonnes","1000","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1964","1964","tonnes","1000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1965","1965","tonnes","1000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1966","1966","tonnes","2983","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1967","1967","tonnes","12545","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1968","1968","tonnes","5567","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1969","1969","tonnes","12196","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1970","1970","tonnes","5597","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1971","1971","tonnes","15457","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1972","1972","tonnes","14718","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1973","1973","tonnes","4283","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1974","1974","tonnes","4199","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1975","1975","tonnes","10779","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1976","1976","tonnes","6744","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1977","1977","tonnes","10147","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1978","1978","tonnes","14400","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1979","1979","tonnes","21200","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1980","1980","tonnes","30300","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1981","1981","tonnes","29900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1982","1982","tonnes","43100","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1983","1983","tonnes","32700","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1984","1984","tonnes","46900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1985","1985","tonnes","47647","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1986","1986","tonnes","49170","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1987","1987","tonnes","24594","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1988","1988","tonnes","18708","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1989","1989","tonnes","17254","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1990","1990","tonnes","14802","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1991","1991","tonnes","14485","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1992","1992","tonnes","10900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1993","1993","tonnes","23660","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1994","1994","tonnes","31950","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1995","1995","tonnes","57200","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1996","1996","tonnes","33000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1997","1997","tonnes","35161","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1998","1998","tonnes","34505","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1999","1999","tonnes","29075","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2000","2000","tonnes","34700","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2001","2001","tonnes","15700","X","International reliable sources"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2002","2002","tonnes","8469","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2003","2003","tonnes","23668","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2004","2004","tonnes","56686","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2005","2005","tonnes","8051","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2006","2006","tonnes","17977","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2007","2007","tonnes","68962","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2008","2008","tonnes","13374","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2009","2009","tonnes","4859","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2010","2010","tonnes","10476","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2011","2011","tonnes","32683","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2012","2012","tonnes","21095.15","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2013","2013","tonnes","13087.97","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2014","2014","tonnes","14256.05","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2015","2015","tonnes","14865.63","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2016","2016","tonnes","30878.55","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","93682.08","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","147409","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","28","Myanmar","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2019","2019","tonnes","180973.93","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1961","1961","tonnes","500","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1962","1962","tonnes","210","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1963","1963","tonnes","630","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1964","1964","tonnes","1029","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1965","1965","tonnes","1245","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1966","1966","tonnes","3911","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1967","1967","tonnes","12777","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1968","1968","tonnes","38642","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1969","1969","tonnes","33801","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1970","1970","tonnes","30462","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1971","1971","tonnes","37231","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1972","1972","tonnes","48730","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1973","1973","tonnes","58066","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1974","1974","tonnes","60500","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1975","1975","tonnes","108500","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1976","1976","tonnes","117900","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1977","1977","tonnes","157300","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1978","1978","tonnes","187900","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1979","1979","tonnes","201086","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1980","1980","tonnes","226487","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1981","1981","tonnes","225502","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1982","1982","tonnes","265285","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1983","1983","tonnes","261400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1984","1984","tonnes","293829","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1985","1985","tonnes","349776","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1986","1986","tonnes","409750","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1987","1987","tonnes","393400","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1988","1988","tonnes","390406","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1989","1989","tonnes","382457","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1990","1990","tonnes","388500","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1991","1991","tonnes","397974","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1992","1992","tonnes","487530","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1993","1993","tonnes","464258","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1994","1994","tonnes","428900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1995","1995","tonnes","494449","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1996","1996","tonnes","419474","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1997","1997","tonnes","551284","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1998","1998","tonnes","465000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","1999","1999","tonnes","596800","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2000","2000","tonnes","675100","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2001","2001","tonnes","641940","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2002","2002","tonnes","647360","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2003","2003","tonnes","669307","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2004","2004","tonnes","761031","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2005","2005","tonnes","871416","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2006","2006","tonnes","906749","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2007","2007","tonnes","816044","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2008","2008","tonnes","565675","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2009","2009","tonnes","778714","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2010","2010","tonnes","756700","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","165","Pakistan","5157","Agricultural Use","3103","Nutrient phosphate P2O5 (total)","2011","2011","tonnes","653181","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
